Serial Number:,PSY1N909
APP Serial #:,03000C42
Head Serial #:,4085
App Ver:,R1-7-8
COM Ver:,R2-6-8
Instrument Name:,2p 
Instrument Comment:,
Cooling Time:,10,seconds
Waiting Time:,6,seconds
Warming Duration:,0,seconds
Wait before measurement:,15,seconds
Chamber Heating Duration:,0,seconds
Chamber Heating Schedule:,continuous 
C1:,0.0270
C2:,0.3250
Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Correction Factor,Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
02/11/2024,08:45:00,21.42,-0.967,2.120,-0.48,1.00,-3.80,-0.768,-0.13,8.326,4.12,21.00 ,not present ,0.00 ,0.00 ,
02/11/2024,09:00:00,21.57,-1.263,2.359,-0.59,1.00,-3.80,-1.006,-0.17,8.323,4.12,21.50 ,not present ,0.00 ,0.00 ,
02/11/2024,09:15:00,21.71,-0.682,2.798,-0.63,1.00,-3.80,-0.674,-0.09,8.315,4.12,21.90 ,not present ,0.00 ,0.00 ,
02/11/2024,09:30:00,21.81,-1.080,2.643,-0.64,1.00,-3.80,-0.903,-0.14,8.312,4.11,22.20 ,not present ,0.00 ,0.00 ,
02/11/2024,09:45:00,21.77,-0.479,2.957,-0.65,1.00,-3.80,-0.564,-0.06,8.315,4.11,22.30 ,not present ,0.00 ,0.00 ,
02/11/2024,10:00:00,21.79,-0.911,2.575,-0.60,1.00,-3.80,-0.884,-0.12,8.315,4.11,22.40 ,not present ,0.00 ,0.00 ,
02/11/2024,10:15:00,21.91,-0.575,2.664,-0.58,1.00,-3.80,-0.588,-0.07,8.308,4.11,22.50 ,not present ,0.00 ,0.00 ,
02/11/2024,10:30:00,21.70,-0.425,2.781,-0.59,1.00,-3.80,-0.663,-0.05,8.315,4.11,22.50 ,not present ,0.00 ,0.00 ,
02/11/2024,10:45:00,21.77,-1.373,2.564,-0.66,1.00,-3.80,-1.069,-0.18,8.315,4.11,22.60 ,not present ,0.00 ,0.00 ,
02/11/2024,11:00:00,21.89,-1.069,3.023,-0.75,1.00,-3.80,-1.154,-0.14,8.312,4.11,22.70 ,not present ,0.00 ,0.00 ,
02/11/2024,11:15:00,22.13,-0.675,3.103,-0.71,1.00,-3.80,-0.803,-0.09,8.301,4.11,22.90 ,not present ,0.00 ,0.00 ,
02/11/2024,11:30:00,21.88,-1.176,3.600,-0.93,1.00,-3.80,-1.072,-0.16,8.312,4.10,23.00 ,not present ,0.00 ,0.00 ,
02/11/2024,11:45:00,21.71,-1.204,3.193,-0.82,1.00,-3.80,-1.046,-0.16,8.315,4.10,22.90 ,not present ,0.00 ,0.00 ,
02/11/2024,12:00:00,21.95,-1.074,3.009,-0.74,1.00,-3.80,-0.856,-0.14,8.308,4.10,22.80 ,not present ,0.00 ,0.00 ,
02/11/2024,12:15:00,22.28,-1.403,3.756,-0.99,1.00,-3.80,-1.029,-0.19,8.297,4.10,23.00 ,not present ,0.00 ,0.00 ,
02/11/2024,12:30:00,22.48,-1.340,3.107,-0.79,1.00,-3.80,-1.137,-0.18,8.290,4.10,23.30 ,not present ,0.00 ,0.00 ,
02/11/2024,12:45:00,23.08,-1.944,2.775,-0.77,1.00,-3.80,-0.864,-0.26,8.269,4.10,23.60 ,not present ,0.00 ,0.00 ,
02/11/2024,13:00:00,24.21,-1.768,3.070,-0.80,1.00,-3.80,-0.866,-0.23,8.226,4.10,24.40 ,not present ,0.00 ,0.00 ,
02/11/2024,13:15:00,24.83,-1.233,3.277,-0.76,1.00,-3.80,-0.887,-0.16,8.205,4.10,25.00 ,not present ,0.00 ,0.00 ,
02/11/2024,13:30:00,25.02,-1.285,3.629,-0.86,1.00,-3.80,-0.956,-0.17,8.198,4.10,25.50 ,not present ,0.00 ,0.00 ,
02/11/2024,13:45:00,24.70,-0.581,3.867,-0.84,1.00,-3.80,-0.723,-0.07,8.208,4.09,25.60 ,not present ,0.00 ,0.00 ,
02/11/2024,14:00:00,24.41,-1.616,3.511,-0.89,1.00,-3.80,-1.178,-0.21,8.219,4.09,25.40 ,not present ,0.00 ,0.00 ,
02/11/2024,14:15:00,24.28,-1.056,4.247,-1.01,1.00,-3.80,-0.748,-0.14,8.226,4.09,25.40 ,not present ,0.00 ,0.00 ,
02/11/2024,14:30:00,24.14,-1.378,3.708,-0.92,1.00,-3.80,-0.932,-0.18,8.229,4.09,25.20 ,not present ,0.00 ,0.00 ,
02/11/2024,14:45:00,24.47,-1.037,3.767,-0.88,1.00,-3.80,-0.709,-0.13,8.219,4.09,25.30 ,not present ,0.00 ,0.00 ,
02/11/2024,15:00:00,24.53,-1.134,3.793,-0.90,1.00,-3.80,-0.749,-0.15,8.215,4.09,25.30 ,not present ,0.00 ,0.00 ,
02/11/2024,15:15:00,24.80,-1.352,3.780,-0.91,1.00,-3.80,-0.888,-0.18,8.205,4.10,27.20 ,present ,24.04 ,37.20 ,
02/11/2024,15:30:00,24.42,-24.631,3.901,-4.09,1.00,-3.80,-0.580,-3.31,8.219,4.11,30.20 ,present ,24.04 ,37.20 ,
02/11/2024,15:45:00,24.27,-11.752,4.389,-2.49,1.00,-3.80,-0.872,-1.58,8.226,4.12,30.70 ,present ,24.07 ,36.00 ,
02/11/2024,16:00:00,24.22,-11.758,4.049,-2.41,1.00,-3.80,-1.027,-1.58,8.226,4.13,30.90 ,present ,24.06 ,34.80 ,
02/11/2024,16:15:00,24.57,-12.577,3.905,-2.47,1.00,-3.80,-0.992,-1.69,8.215,4.14,31.10 ,present ,24.05 ,33.90 ,
02/11/2024,16:30:00,24.41,-10.968,3.983,-2.27,1.00,-3.80,-1.150,-1.47,8.219,4.15,30.80 ,present ,24.05 ,33.30 ,
02/11/2024,16:45:00,24.27,-10.347,3.850,-2.16,1.00,-3.80,-1.081,-1.39,8.226,4.15,30.50 ,present ,24.07 ,31.80 ,
02/11/2024,17:00:00,24.49,-9.839,4.054,-2.14,1.00,-3.80,-1.030,-1.32,8.219,4.15,29.50 ,present ,24.08 ,24.00 ,
02/11/2024,17:15:00,24.39,-6.496,4.129,-1.71,1.00,-3.80,-0.848,-0.87,8.222,4.16,28.80 ,present ,24.07 ,22.20 ,
02/11/2024,17:30:00,24.48,-5.413,4.325,-1.62,1.00,-3.80,-1.029,-0.72,8.219,4.16,28.50 ,present ,24.06 ,21.30 ,
02/11/2024,17:45:00,24.40,-6.411,4.319,-1.75,1.00,-3.80,-0.917,-0.86,8.219,4.16,28.30 ,present ,24.06 ,21.30 ,
02/11/2024,18:00:00,24.45,-6.180,4.106,-1.66,1.00,-3.80,-0.806,-0.83,8.219,4.16,28.40 ,present ,24.06 ,21.60 ,
02/11/2024,18:15:00,24.34,-6.920,4.133,-1.77,1.00,-3.80,-1.059,-0.93,8.222,4.16,28.00 ,present ,24.06 ,21.00 ,
02/11/2024,18:30:00,24.30,-6.494,4.491,-1.81,1.00,-3.80,-0.693,-0.87,8.222,4.16,28.10 ,present ,24.06 ,21.00 ,
02/11/2024,18:45:00,24.37,-6.423,4.420,-1.78,1.00,-3.80,-0.755,-0.86,8.222,4.16,28.00 ,present ,24.06 ,21.30 ,
02/11/2024,19:00:00,24.39,-6.476,4.270,-1.75,1.00,-3.80,-0.872,-0.87,8.222,4.16,28.00 ,present ,24.06 ,21.30 ,
02/11/2024,19:15:00,24.50,-6.396,4.278,-1.73,1.00,-3.80,-0.837,-0.86,8.215,4.16,28.10 ,present ,24.06 ,21.00 ,
02/11/2024,19:30:00,24.26,-6.385,4.236,-1.73,1.00,-3.80,-0.762,-0.86,8.226,4.16,27.90 ,present ,24.06 ,21.30 ,
02/11/2024,19:45:00,24.25,-5.661,4.774,-1.78,1.00,-3.80,-0.679,-0.76,8.226,4.16,27.90 ,present ,24.06 ,21.00 ,
02/11/2024,20:00:00,24.08,-5.701,4.541,-1.73,1.00,-3.80,-0.760,-0.76,8.233,4.16,27.80 ,present ,24.06 ,21.30 ,
02/11/2024,20:15:00,23.63,-5.136,4.521,-1.66,1.00,-3.80,-0.629,-0.69,8.247,4.15,27.30 ,present ,24.06 ,21.00 ,
02/11/2024,20:30:00,23.45,-6.098,4.151,-1.70,1.00,-3.80,-0.840,-0.82,8.254,4.16,27.40 ,present ,24.06 ,21.00 ,
02/11/2024,20:45:00,23.57,-5.920,4.226,-1.69,1.00,-3.80,-0.790,-0.80,8.251,4.16,27.30 ,present ,24.06 ,21.30 ,
02/11/2024,21:00:00,23.63,-5.424,4.372,-1.66,1.00,-3.80,-0.674,-0.73,8.247,4.16,27.30 ,present ,24.06 ,21.00 ,
02/11/2024,21:15:00,23.63,-5.303,4.428,-1.66,1.00,-3.80,-0.578,-0.71,8.247,4.15,27.20 ,present ,24.06 ,21.00 ,
02/11/2024,21:30:00,23.43,-4.946,4.400,-1.61,1.00,-3.80,-0.500,-0.66,8.254,4.16,27.20 ,present ,24.06 ,21.30 ,
02/11/2024,21:45:00,23.29,-5.366,4.412,-1.68,1.00,-3.80,-0.608,-0.72,8.262,4.16,27.00 ,present ,24.06 ,21.00 ,
02/11/2024,22:00:00,23.03,-5.410,4.498,-1.72,1.00,-3.80,-0.819,-0.73,8.269,4.16,26.80 ,present ,24.06 ,21.30 ,
02/11/2024,22:15:00,23.02,-5.463,4.681,-1.77,1.00,-3.80,-0.877,-0.74,8.269,4.15,26.70 ,present ,24.06 ,21.00 ,
02/11/2024,22:30:00,22.83,-4.910,4.425,-1.63,1.00,-3.80,-0.562,-0.66,8.276,4.16,26.50 ,present ,24.06 ,21.00 ,
02/11/2024,22:45:00,22.58,-5.005,4.849,-1.78,1.00,-3.80,-0.696,-0.68,8.287,4.16,26.30 ,present ,24.06 ,21.00 ,
02/11/2024,23:00:00,22.65,-5.701,4.293,-1.71,1.00,-3.80,-0.934,-0.77,8.283,4.16,26.20 ,present ,24.06 ,21.00 ,
02/11/2024,23:15:00,23.21,-5.714,4.423,-1.73,1.00,-3.80,-0.652,-0.77,8.262,4.16,26.30 ,present ,24.06 ,21.00 ,
02/11/2024,23:30:00,23.60,-5.770,4.489,-1.74,1.00,-3.80,-0.691,-0.78,8.247,4.16,26.60 ,present ,24.06 ,21.00 ,
02/11/2024,23:45:00,23.87,-5.814,4.513,-1.74,1.00,-3.80,-0.659,-0.78,8.240,4.15,26.70 ,present ,24.06 ,21.30 ,
03/11/2024,00:00:00,23.14,-4.671,4.812,-1.70,1.00,-3.80,-0.548,-0.63,8.265,4.15,26.50 ,present ,24.06 ,20.70 ,
03/11/2024,00:15:00,22.49,-4.777,4.397,-1.62,1.00,-3.80,-0.348,-0.64,8.290,4.16,25.50 ,present ,24.06 ,21.00 ,
03/11/2024,00:30:00,21.98,-4.457,4.050,-1.50,1.00,-3.80,-0.587,-0.60,8.308,4.16,25.00 ,present ,24.06 ,21.00 ,
03/11/2024,00:45:00,21.60,-4.495,3.816,-1.45,1.00,-3.80,-0.593,-0.61,8.319,4.16,24.40 ,present ,24.06 ,21.00 ,
03/11/2024,01:00:00,21.05,-5.422,3.490,-1.50,1.00,-3.80,-0.391,-0.74,8.341,4.16,23.70 ,present ,24.06 ,21.00 ,
03/11/2024,01:15:00,20.69,-4.040,3.265,-1.26,1.00,-3.80,-0.419,-0.55,8.355,4.16,23.30 ,present ,24.06 ,21.00 ,
03/11/2024,01:30:00,20.46,-3.859,3.111,-1.19,1.00,-3.80,-0.470,-0.52,8.362,4.16,22.90 ,present ,24.06 ,20.70 ,
03/11/2024,01:45:00,20.16,-3.899,2.950,-1.16,1.00,-3.80,-0.371,-0.53,8.373,4.16,22.60 ,present ,24.06 ,21.00 ,
03/11/2024,02:00:00,20.06,-2.879,2.761,-0.97,1.00,-3.80,-0.411,-0.39,8.377,4.16,22.50 ,present ,24.06 ,20.70 ,
03/11/2024,02:15:00,19.94,0.220,2.598,-0.49,1.00,-3.80,-0.499,0.03,8.381,4.16,22.10 ,present ,24.06 ,21.00 ,
03/11/2024,02:30:00,19.70,0.238,2.594,-0.50,1.00,-3.80,-0.286,0.03,8.388,4.16,22.10 ,present ,24.06 ,21.00 ,
03/11/2024,02:45:00,19.54,0.004,2.424,-0.48,1.00,-3.80,-0.428,0.00,8.395,4.16,21.70 ,present ,24.06 ,21.00 ,
03/11/2024,03:00:00,19.38,0.017,2.432,-0.48,1.00,-3.80,-0.400,0.00,8.403,4.15,19.50 ,not present ,0.00 ,0.00 ,
03/11/2024,03:15:00,19.27,-0.071,2.248,-0.44,1.00,-3.80,-0.264,0.00,8.406,4.14,18.70 ,not present ,0.00 ,0.00 ,
03/11/2024,03:30:00,19.24,-0.056,2.240,-0.44,1.00,-3.80,-0.289,0.00,8.406,4.14,18.50 ,not present ,0.00 ,0.00 ,
03/11/2024,03:45:00,19.18,-0.028,2.122,-0.40,1.00,-3.80,-0.345,0.00,8.410,4.14,18.40 ,not present ,0.00 ,0.00 ,
03/11/2024,04:00:00,19.12,-0.143,2.116,-0.41,1.00,-3.80,-0.279,-0.01,8.410,4.14,18.20 ,not present ,0.00 ,0.00 ,
03/11/2024,04:15:00,19.06,-0.133,2.116,-0.41,1.00,-3.80,-0.189,-0.01,8.414,4.14,18.10 ,not present ,0.00 ,0.00 ,
03/11/2024,04:30:00,19.05,-0.076,2.003,-0.37,1.00,-3.80,-0.088,-0.01,8.414,4.14,18.10 ,not present ,0.00 ,0.00 ,
03/11/2024,04:45:00,18.91,-0.109,2.018,-0.38,1.00,-3.80,-0.221,-0.01,8.417,4.14,17.90 ,not present ,0.00 ,0.00 ,
03/11/2024,05:00:00,18.85,-0.072,1.904,-0.34,1.00,-3.80,-0.273,0.00,8.421,4.14,17.79 ,not present ,0.00 ,0.00 ,
03/11/2024,05:15:00,18.70,0.035,1.915,-0.33,1.00,-3.80,-0.235,0.00,8.425,4.13,17.79 ,not present ,0.00 ,0.00 ,
03/11/2024,05:30:00,18.72,-0.218,1.819,-0.34,1.00,-3.80,-0.237,-0.03,8.425,4.13,17.70 ,not present ,0.00 ,0.00 ,
03/11/2024,05:45:00,18.81,-0.193,1.819,-0.33,1.00,-3.80,-0.245,-0.02,8.421,4.13,17.60 ,not present ,0.00 ,0.00 ,
03/11/2024,06:00:00,18.85,-0.175,1.800,-0.32,1.00,-3.80,-0.237,-0.02,8.421,4.13,17.70 ,not present ,0.00 ,0.00 ,
03/11/2024,06:15:00,18.80,-0.176,1.762,-0.31,1.00,-3.80,-0.231,-0.02,8.421,4.13,17.60 ,not present ,0.00 ,0.00 ,
03/11/2024,06:30:00,18.87,-0.171,1.724,-0.30,1.00,-3.80,-0.244,-0.02,8.421,4.13,17.70 ,not present ,0.00 ,0.00 ,
03/11/2024,06:45:00,18.85,-0.164,1.689,-0.29,1.00,-3.80,-0.200,-0.02,8.421,4.13,17.60 ,not present ,0.00 ,0.00 ,
03/11/2024,07:00:00,18.88,-0.225,1.693,-0.30,1.00,-3.80,-0.271,-0.03,8.421,4.13,17.60 ,not present ,0.00 ,0.00 ,
03/11/2024,07:15:00,18.89,-0.084,1.721,-0.29,1.00,-3.80,-0.199,-0.01,8.421,4.12,17.70 ,not present ,0.00 ,0.00 ,
03/11/2024,07:30:00,18.65,-0.076,1.700,-0.28,1.00,-3.80,-0.274,-0.01,8.428,4.12,17.60 ,not present ,0.00 ,0.00 ,
03/11/2024,07:45:00,18.38,-0.028,1.843,-0.33,1.00,-3.80,-0.298,0.00,8.439,4.12,17.60 ,not present ,0.00 ,0.00 ,
03/11/2024,08:00:00,18.68,-1.339,1.671,-0.45,1.00,-3.80,-0.709,-0.18,8.428,4.12,17.79 ,not present ,0.00 ,0.00 ,
03/11/2024,08:15:00,19.21,-1.389,2.312,-0.64,1.00,-3.80,-0.655,-0.19,8.406,4.12,18.79 ,not present ,0.00 ,0.00 ,
03/11/2024,08:30:00,19.75,-1.123,2.427,-0.63,1.00,-3.80,-0.779,-0.15,8.388,4.12,19.60 ,not present ,0.00 ,0.00 ,
03/11/2024,08:45:00,19.95,-0.166,3.085,-0.69,1.00,-3.80,-0.393,-0.02,8.381,4.12,20.00 ,not present ,0.00 ,0.00 ,
03/11/2024,09:00:00,20.13,-0.534,2.902,-0.68,1.00,-3.80,-0.548,-0.07,8.373,4.12,20.40 ,not present ,0.00 ,0.00 ,
03/11/2024,09:15:00,20.23,-0.336,3.143,-0.73,1.00,-3.80,-0.536,-0.04,8.370,4.12,20.60 ,not present ,0.00 ,0.00 ,
03/11/2024,09:30:00,20.39,-0.723,3.177,-0.79,1.00,-3.80,-0.673,-0.09,8.366,4.11,20.70 ,not present ,0.00 ,0.00 ,
03/11/2024,09:45:00,20.48,-0.665,3.293,-0.81,1.00,-3.80,-0.669,-0.09,8.362,4.11,20.90 ,not present ,0.00 ,0.00 ,
03/11/2024,10:00:00,20.86,-1.184,3.607,-0.96,1.00,-3.80,-0.753,-0.16,8.348,4.11,21.30 ,not present ,0.00 ,0.00 ,
03/11/2024,10:15:00,21.23,-2.834,3.491,-1.14,1.00,-3.80,-0.740,-0.38,8.333,4.11,21.70 ,not present ,0.00 ,0.00 ,
03/11/2024,10:30:00,21.56,-9.207,3.753,-2.08,1.00,-3.80,-0.543,-1.25,8.323,4.11,21.90 ,not present ,0.00 ,0.00 ,
03/11/2024,10:45:00,21.69,-11.515,3.744,-2.38,1.00,-3.80,-0.765,-1.57,8.319,4.11,22.20 ,not present ,0.00 ,0.00 ,
03/11/2024,11:00:00,21.78,-59.078,3.840,-8.89,1.00,-3.80,-0.584,-8.05,8.315,4.11,22.30 ,not present ,0.00 ,0.00 ,
03/11/2024,11:15:00,21.89,-69.579,3.787,-10.30,1.00,-3.80,-0.898,-9.48,8.312,4.11,22.50 ,not present ,0.00 ,0.00 ,
03/11/2024,11:30:00,21.88,-67.405,3.183,-9.83,1.00,-3.80,-0.613,-9.18,8.312,4.10,22.60 ,not present ,0.00 ,0.00 ,
03/11/2024,11:45:00,21.98,-33.452,2.978,-5.14,1.00,-3.80,-0.669,-4.55,8.308,4.10,22.70 ,not present ,0.00 ,0.00 ,
03/11/2024,12:00:00,21.92,-26.744,2.759,-4.17,1.00,-3.80,-0.825,-3.64,8.308,4.10,22.80 ,not present ,0.00 ,0.00 ,
03/11/2024,12:15:00,22.32,-74.518,2.590,-10.60,1.00,-3.80,-1.060,-10.13,8.294,4.10,23.00 ,not present ,0.00 ,0.00 ,
03/11/2024,12:30:00,22.54,-68.774,2.459,-9.77,1.00,-3.80,-0.725,-9.34,8.287,4.10,23.20 ,not present ,0.00 ,0.00 ,
03/11/2024,12:45:00,23.31,-63.404,2.142,-8.91,1.00,-3.80,-0.935,-8.58,8.258,4.10,23.60 ,not present ,0.00 ,0.00 ,
03/11/2024,13:00:00,24.12,-58.184,2.265,-8.19,1.00,-3.80,-0.726,-7.84,8.229,4.10,24.10 ,not present ,0.00 ,0.00 ,
03/11/2024,13:15:00,24.49,-55.718,2.501,-7.91,1.00,-3.80,-0.666,-7.50,8.219,4.10,24.60 ,not present ,0.00 ,0.00 ,
03/11/2024,13:30:00,24.65,-55.719,2.558,-7.91,1.00,-3.80,-0.851,-7.50,8.212,4.10,25.00 ,not present ,0.00 ,0.00 ,
03/11/2024,13:45:00,24.61,-59.215,2.260,-8.30,1.00,-3.80,-1.066,-7.97,8.212,4.10,25.30 ,not present ,0.00 ,0.00 ,
03/11/2024,14:00:00,24.72,-58.182,2.208,-8.15,1.00,-3.80,-0.800,-7.82,8.208,4.09,25.60 ,not present ,0.00 ,0.00 ,
03/11/2024,14:15:00,24.77,-58.923,2.302,-8.27,1.00,-3.80,-1.033,-7.92,8.208,4.09,25.70 ,not present ,0.00 ,0.00 ,
03/11/2024,14:30:00,24.92,-57.591,2.585,-8.16,1.00,-3.80,-0.991,-7.74,8.201,4.09,25.80 ,not present ,0.00 ,0.00 ,
03/11/2024,14:45:00,25.01,-56.137,2.623,-7.97,1.00,-3.80,-0.579,-7.54,8.198,4.09,26.10 ,not present ,0.00 ,0.00 ,
03/11/2024,15:00:00,25.04,-55.271,2.466,-7.81,1.00,-3.80,-1.167,-7.42,8.198,4.09,26.30 ,not present ,0.00 ,0.00 ,
03/11/2024,15:15:00,25.02,-21.867,2.480,-3.32,1.00,-3.80,-0.973,-2.93,8.198,4.11,29.60 ,present ,24.04 ,37.20 ,
03/11/2024,15:30:00,24.76,-18.977,2.475,-2.94,1.00,-3.80,-1.300,-2.55,8.208,4.12,31.00 ,present ,24.04 ,36.90 ,
03/11/2024,15:45:00,25.15,-19.127,2.487,-2.95,1.00,-3.80,-1.115,-2.56,8.194,4.13,31.60 ,present ,24.03 ,36.00 ,
03/11/2024,16:00:00,25.54,-18.670,2.766,-2.95,1.00,-3.80,-0.951,-2.50,8.180,4.13,32.09 ,present ,24.06 ,34.50 ,
03/11/2024,16:15:00,25.73,-18.329,2.661,-2.87,1.00,-3.80,-0.950,-2.45,8.173,4.14,32.09 ,present ,24.05 ,33.59 ,
03/11/2024,16:30:00,25.35,-17.651,2.696,-2.80,1.00,-3.80,-0.865,-2.36,8.187,4.15,32.09 ,present ,24.04 ,32.40 ,
03/11/2024,16:45:00,25.48,-17.730,2.624,-2.79,1.00,-3.80,-0.927,-2.37,8.184,4.15,31.70 ,present ,24.06 ,30.00 ,
03/11/2024,17:00:00,25.46,-17.720,2.497,-2.76,1.00,-3.80,-1.036,-2.37,8.184,4.16,31.40 ,present ,24.08 ,23.70 ,
03/11/2024,17:15:00,25.10,-16.255,2.653,-2.61,1.00,-3.80,-0.707,-2.18,8.194,4.16,30.00 ,present ,24.07 ,21.90 ,
03/11/2024,17:30:00,24.55,-15.613,2.471,-2.49,1.00,-3.80,-0.867,-2.10,8.215,4.16,29.20 ,present ,24.06 ,21.60 ,
03/11/2024,17:45:00,24.49,-15.433,2.691,-2.53,1.00,-3.80,-0.812,-2.07,8.219,4.16,28.80 ,present ,24.06 ,21.00 ,
03/11/2024,18:00:00,24.27,-15.221,2.521,-2.46,1.00,-3.80,-0.731,-2.05,8.226,4.16,28.30 ,present ,24.06 ,21.00 ,
03/11/2024,18:15:00,23.89,-14.720,2.761,-2.47,1.00,-3.80,-0.792,-1.98,8.240,4.16,28.00 ,present ,24.06 ,21.30 ,
03/11/2024,18:30:00,23.60,-14.531,2.460,-2.37,1.00,-3.80,-0.938,-1.96,8.247,4.16,27.70 ,present ,24.06 ,21.30 ,
03/11/2024,18:45:00,23.46,-14.210,2.269,-2.28,1.00,-3.80,-0.610,-1.92,8.254,4.16,27.20 ,present ,24.06 ,21.00 ,
03/11/2024,19:00:00,23.50,-13.963,2.259,-2.24,1.00,-3.80,-0.597,-1.88,8.251,4.16,27.10 ,present ,24.06 ,21.00 ,
03/11/2024,19:15:00,23.32,-13.350,2.526,-2.24,1.00,-3.80,-0.696,-1.80,8.258,4.16,27.00 ,present ,24.06 ,21.30 ,
03/11/2024,19:30:00,23.26,-13.153,2.450,-2.19,1.00,-3.80,-0.819,-1.78,8.262,4.15,26.80 ,present ,24.06 ,21.00 ,
03/11/2024,19:45:00,23.16,-13.044,2.459,-2.18,1.00,-3.80,-0.829,-1.76,8.265,4.16,26.90 ,present ,24.06 ,21.00 ,
03/11/2024,20:00:00,22.95,-13.374,2.491,-2.24,1.00,-3.80,-0.608,-1.81,8.272,4.16,26.70 ,present ,24.06 ,21.30 ,
03/11/2024,20:15:00,22.67,-12.472,2.626,-2.16,1.00,-3.80,-0.692,-1.69,8.283,4.16,26.60 ,present ,24.06 ,21.00 ,
03/11/2024,20:30:00,22.94,-12.673,2.501,-2.15,1.00,-3.80,-0.832,-1.71,8.272,4.16,26.50 ,present ,24.06 ,21.30 ,
03/11/2024,20:45:00,23.36,-13.347,2.685,-2.28,1.00,-3.80,-0.653,-1.80,8.258,4.16,26.60 ,present ,24.06 ,21.00 ,
03/11/2024,21:00:00,23.44,-13.036,2.966,-2.31,1.00,-3.80,-0.570,-1.76,8.254,4.15,26.70 ,present ,24.06 ,21.00 ,
03/11/2024,21:15:00,23.26,-12.979,2.835,-2.27,1.00,-3.80,-0.552,-1.75,8.262,4.16,26.70 ,present ,24.06 ,21.30 ,
03/11/2024,21:30:00,23.16,-13.091,2.920,-2.31,1.00,-3.80,-0.835,-1.77,8.265,4.16,26.60 ,present ,24.06 ,20.70 ,
03/11/2024,21:45:00,22.91,-12.404,2.768,-2.19,1.00,-3.80,-0.576,-1.68,8.272,4.16,26.60 ,present ,24.06 ,20.70 ,
03/11/2024,22:00:00,22.66,-11.937,2.887,-2.16,1.00,-3.80,-0.977,-1.62,8.283,4.16,26.20 ,present ,24.06 ,21.30 ,
03/11/2024,22:15:00,22.45,-11.071,2.931,-2.06,1.00,-3.80,-0.619,-1.50,8.290,4.16,26.10 ,present ,24.06 ,21.00 ,
03/11/2024,22:30:00,22.18,-11.125,3.110,-2.13,1.00,-3.80,-0.503,-1.51,8.301,4.15,26.00 ,present ,24.06 ,21.00 ,
03/11/2024,22:45:00,22.23,-11.652,2.828,-2.12,1.00,-3.80,-0.717,-1.58,8.297,4.16,25.90 ,present ,24.06 ,21.00 ,
03/11/2024,23:00:00,22.23,-12.384,2.967,-2.26,1.00,-3.80,-0.673,-1.68,8.297,4.15,25.80 ,present ,24.06 ,21.30 ,
03/11/2024,23:15:00,22.56,-11.739,2.920,-2.15,1.00,-3.80,-0.600,-1.59,8.287,4.16,25.70 ,present ,24.06 ,21.00 ,
03/11/2024,23:30:00,22.85,-11.433,2.943,-2.11,1.00,-3.80,-0.682,-1.55,8.276,4.16,26.00 ,present ,24.06 ,21.00 ,
03/11/2024,23:45:00,23.03,-11.795,3.005,-2.17,1.00,-3.80,-0.627,-1.59,8.269,4.16,26.10 ,present ,24.06 ,21.30 ,
04/11/2024,00:00:00,22.27,-9.980,2.309,-1.75,1.00,-3.80,-0.563,-1.35,8.297,4.15,25.70 ,present ,24.06 ,21.00 ,
04/11/2024,00:15:00,21.59,-9.221,1.689,-1.48,1.00,-3.80,-0.625,-1.25,8.323,4.16,24.70 ,present ,24.06 ,21.30 ,
04/11/2024,00:30:00,21.04,0.644,1.441,-0.07,1.00,-3.80,-0.577,0.08,8.341,4.16,24.00 ,present ,24.06 ,21.00 ,
04/11/2024,00:45:00,20.60,0.383,1.329,-0.08,1.00,-3.80,-0.498,0.05,8.355,4.16,23.30 ,present ,24.06 ,21.00 ,
04/11/2024,01:00:00,20.24,0.393,1.253,-0.06,1.00,-3.80,-0.548,0.05,8.370,4.16,22.80 ,present ,24.06 ,21.00 ,
04/11/2024,01:15:00,19.97,0.346,1.183,-0.04,1.00,-3.80,-0.430,0.04,8.381,4.15,22.40 ,present ,24.06 ,21.00 ,
04/11/2024,01:30:00,19.76,0.234,1.165,-0.06,1.00,-3.80,-0.536,0.03,8.388,4.15,22.20 ,present ,24.06 ,21.00 ,
04/11/2024,01:45:00,19.59,0.260,1.177,-0.06,1.00,-3.80,-0.346,0.03,8.395,4.16,21.90 ,present ,24.06 ,21.00 ,
04/11/2024,02:00:00,19.47,0.145,1.147,-0.07,1.00,-3.80,-0.339,0.02,8.399,4.15,21.70 ,present ,24.06 ,21.00 ,
04/11/2024,02:15:00,19.39,0.176,1.150,-0.06,1.00,-3.80,-0.290,0.02,8.403,4.16,21.50 ,present ,24.06 ,21.00 ,
04/11/2024,02:30:00,19.30,0.149,1.132,-0.06,1.00,-3.80,-0.329,0.02,8.403,4.15,21.50 ,present ,24.06 ,21.00 ,
04/11/2024,02:45:00,19.22,0.055,1.094,-0.07,1.00,-3.80,-0.343,0.00,8.406,4.15,21.40 ,present ,24.06 ,21.00 ,
04/11/2024,03:00:00,19.15,0.175,1.095,-0.05,1.00,-3.80,-0.378,0.02,8.410,4.15,21.30 ,present ,24.06 ,20.70 ,
